filename,genre,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,chroma_mean,chroma_std,tempo,rms_energy_mean,rms_energy_std,tonnetz_mean,tonnetz_std
reggae.00015.au,reggae,-157.72598,62.134895,109.83527,29.063192,8.463048,22.807375,41.79172,16.599201,5.113608,14.19953,25.760815,13.9196415,-12.964588,13.700432,22.066961,11.061133,-15.514671,11.176078,14.372681,11.576602,-11.921099,8.917394,11.602116,9.246172,-10.626171,8.549434,4.125749,8.464656,-4.0515113,8.969308,3.4704802,8.237582,-8.407583,7.6351185,1.7806472,7.404099,-5.242628,7.4892926,-1.4668233,8.932632,1923.712323495862,814.6537902095738,4493.747826921682,1965.473761478321,0.06821916420762383,0.04309297372704605,0.35863692,0.30774269,127.18970709171826,0.13193196,0.05458763,-0.006129545760780424,0.07159604788178499
reggae.00044.au,reggae,-104.24897,61.885357,83.94451,27.667141,18.881548,22.206293,28.945412,16.801437,10.63566,12.980586,9.320364,12.766409,9.311715,12.641865,6.524005,11.353672,3.0084589,10.211038,2.4963021,10.212903,2.7950141,7.7830453,-0.20271972,7.5172467,3.1010103,6.3528028,-2.213516,6.0880218,-1.7472101,6.7477236,-1.5308084,6.4052176,-0.2690863,5.438585,-0.9262979,5.736519,-0.93775654,6.310458,-3.5272477,5.6750007,2454.215349177034,942.1222606043639,5582.274578082673,1960.4603223860345,0.08757694586880804,0.050584796549271165,0.44927636,0.2847677,159.07030249145936,0.15244086,0.058071367,0.006957429791627256,0.06165370775776263
reggae.00083.au,reggae,-285.9736,87.07784,138.68747,37.685467,19.947643,31.63489,35.24512,20.93256,-7.9940906,18.378223,7.078869,12.522882,5.4051294,16.139816,-3.2063923,9.054814,-1.1585748,10.082586,3.2082617,10.238617,1.4964437,11.267142,-4.0358186,10.993001,-6.3341928,12.197221,-0.9289381,10.970854,-4.363625,11.636232,2.8833332,8.721757,1.2566572,11.612024,1.9725599,11.868453,0.7886766,10.449625,-4.2886114,13.331366,1366.429347381977,684.9165947290661,2562.884502588042,1613.2904586728703,0.07119609254063468,0.052428499629134706,0.32676357,0.30242756,123.8108643446729,0.0567255,0.032753885,0.016721318426291664,0.20465601338137296
reggae.00070.au,reggae,-136.78912,70.87399,75.5919,27.323767,-5.33347,22.307325,23.440128,20.347176,0.7612743,14.814383,12.292593,11.157227,4.4802775,12.920982,5.1578503,10.875118,-0.07490863,9.118035,9.033965,10.376559,4.902392,10.765122,2.3301923,9.678473,5.4751735,9.657008,0.66243345,10.832977,1.474683,9.667467,3.8372912,9.01516,-1.5902513,8.909756,-1.720957,8.437762,-4.443439,8.514479,-9.697896,9.232108,2288.9314176081257,754.8974927584633,5006.536392826045,1585.0363512191448,0.06099963114357585,0.03435669048469414,0.38055372,0.3103064,130.9646954605809,0.14901283,0.042362005,0.005387490369314452,0.11746928313265455
reggae.00021.au,reggae,-88.0909,38.995277,109.416725,21.043737,-25.173025,17.71643,40.403038,12.394756,-8.781224,11.6407585,24.709513,12.198535,-11.537566,12.172414,18.499166,8.76751,-8.2953205,8.941944,17.03021,7.984633,-8.444006,8.625374,9.80278,7.086171,-12.90077,7.3440804,1.572021,7.404782,-10.528803,6.804419,-0.43553233,6.695705,-7.793019,6.8537045,3.44469,6.540631,-4.9788013,8.376791,0.058966927,7.479845,2007.372657971661,524.6149174193419,4324.615516308291,1137.4100521402834,0.09286754123935759,0.039902825540715704,0.39003795,0.29417405,154.21965569013497,0.15503213,0.06251937,0.023660479444541832,0.08976360268377097
reggae.00001.au,reggae,-190.91765,54.289444,127.40976,27.926025,-3.7634392,20.739235,26.71416,11.38434,-12.804949,11.202205,23.936832,8.805427,-8.225953,9.735061,9.973003,10.677637,-12.2330675,8.942632,13.443711,8.892957,-7.079032,8.735717,1.6518703,7.9871516,-14.517787,7.533698,-3.2188597,8.514991,-10.451735,7.6619253,-3.4889703,6.9878397,-9.745509,7.213806,-3.9056628,7.7612176,-7.6496854,7.926372,-3.5429668,7.448299,1638.967412134596,639.8554885028835,3575.111715121904,1645.9205779754832,0.06396144241002322,0.036835097891346,0.34901136,0.29704514,155.21964964330834,0.08202816,0.040169694,-0.02819956259251284,0.13224810214155203
reggae.00050.au,reggae,-104.88102,73.28288,66.38382,43.846355,-2.3053358,20.875908,24.606274,18.174288,8.4148655,13.672072,6.770361,14.103067,1.6772854,13.200768,5.1811643,12.57532,1.0552061,11.907763,2.1988103,10.041572,2.9562771,9.014445,4.5823026,8.004523,4.2084527,9.372615,3.097735,7.8179927,-1.4157376,7.6972914,0.22688985,7.2440214,1.0962344,8.688736,-2.3245966,7.642179,-2.8943222,6.666082,-2.1844988,6.567036,2955.9154393104704,1356.7761757197497,5871.231164135062,2296.343907897219,0.12710883078560373,0.09335015184822179,0.46035033,0.28922883,94.93857935855263,0.13106836,0.063469715,-0.01701861913291786,0.08644217579627504
reggae.00064.au,reggae,-70.11165,56.056164,54.362183,28.537622,15.596424,27.37278,19.821365,16.503761,27.00525,14.246822,13.251235,13.072865,0.7004847,13.7952,10.075649,11.03918,6.6888304,10.607632,-0.30473047,10.934977,2.978181,11.024291,6.0232983,8.172842,1.0923579,9.155534,3.1697547,8.801957,0.24926984,8.798316,3.0365627,7.0634756,-5.600442,7.5496006,-1.3141888,7.406529,-1.9566276,8.37386,-8.710367,8.013265,3094.02220916496,1026.489573313231,6973.949496148171,1845.4228989813428,0.10088072029798761,0.08721834163536085,0.41680506,0.31406334,136.06874242832146,0.26777142,0.08550898,0.008019924188937079,0.13968403656615783
reggae.00035.au,reggae,-223.36678,80.136375,114.212555,26.575893,-4.4246492,24.224794,40.187866,17.52337,-5.0985384,17.616837,24.676882,15.854102,0.7235718,14.4754715,17.049505,11.430975,-2.3657622,10.409415,11.154623,8.699994,-3.0846279,8.819904,6.1297007,7.6062136,-5.687176,7.188629,3.5125513,7.219831,-5.4818797,7.2276692,0.031668413,6.140456,-4.8445797,6.239458,-0.70038456,5.900439,-3.639368,5.7193284,-2.805782,6.079412,1699.8353933233093,743.4388835774619,3787.3354318341235,1689.037225002736,0.061317467468072755,0.04246129247250051,0.45854005,0.29507557,130.2147923191105,0.073211916,0.043467525,0.008192298409932257,0.055774280251175104
reggae.00097.au,reggae,-142.7909,63.743015,103.117455,20.322475,-15.232358,23.125164,38.268044,17.670086,-12.985988,11.950964,2.749526,12.519441,-1.675033,13.996947,-3.4322703,9.265415,-4.448259,9.387142,-9.285494,9.292593,-10.124065,8.248271,-2.1168067,8.215597,-4.4709153,7.627882,-7.905639,8.451205,-3.747282,6.6002493,0.50961614,7.8838162,-5.032232,7.2584753,0.30626708,8.611897,1.5896959,10.90366,1.2246902,10.544792,2007.1841367892719,552.7055685878354,4137.408314991292,1045.048756634248,0.09403079951141641,0.04153411097945919,0.27205002,0.29498234,152.02640269856582,0.110719286,0.051044982,0.039252911530023624,0.17054963564290673
reggae.00087.au,reggae,-110.20218,78.93011,48.547993,39.1341,29.644615,21.262703,18.442467,20.736185,-0.472349,14.538485,4.6547112,14.684129,-2.2670708,13.023008,-6.588416,12.75811,-2.1527019,11.944551,-0.15998109,11.572065,-0.68459135,10.363197,0.5441745,11.711841,1.9038584,10.591595,-1.0631889,10.364756,1.7236896,8.246721,0.8197152,8.087818,-1.6870395,8.825969,2.6605754,8.354876,3.1008935,9.794207,3.7421088,9.228386,3296.209659000533,1454.3656806760134,6908.908222777187,2223.547018863295,0.1218802153879644,0.10951695867506624,0.3877295,0.31885213,116.48850785864416,0.20783828,0.11355698,0.02241168081595661,0.11526404455931774
reggae.00025.au,reggae,-177.34091,90.30092,110.98351,31.67988,-15.655527,31.575394,36.77763,17.347267,0.06121845,19.04671,24.468962,13.633293,-3.7678869,16.28672,18.426622,13.589874,-3.3727517,14.338095,13.775833,10.3158245,-2.1070578,9.607918,8.59365,9.754894,-5.94512,10.273202,2.9016984,8.799196,-5.276312,9.325435,-3.0622096,9.626973,-6.2044888,8.985133,2.0515823,9.178565,-0.9910093,7.879323,2.301355,9.874729,1709.035434254376,774.6447834637474,3582.7866687125097,1760.6668154924982,0.07374974300986842,0.051299621555574666,0.36248925,0.30978024,121.05121607180553,0.1267832,0.05457451,0.036938123448690914,0.12872196458179913
reggae.00074.au,reggae,-105.86871,44.450336,88.181656,27.382296,19.302423,22.010256,30.579697,15.737412,9.9836855,14.636906,17.954727,10.181326,3.6897562,9.5539875,8.922591,8.658771,5.8549743,8.402525,8.851583,8.683584,5.6235914,7.3510203,10.514844,6.08723,5.916853,6.9916396,6.103881,6.2157536,7.0478773,6.4442563,5.083662,5.835011,4.441309,5.857749,2.1635664,5.58072,1.4177475,5.8783236,-1.23278,6.0355573,2148.603575494345,808.7054637724887,5064.42770943184,1824.3968116846872,0.051022745138351394,0.02961135106819544,0.45464915,0.30500892,158.67960884248913,0.19221866,0.03615637,-0.02675780829043385,0.1509347094701169
reggae.00040.au,reggae,-296.08078,118.71296,93.19381,39.598248,-31.427439,25.023003,29.488941,30.047882,-18.94015,18.865278,1.9491984,18.82931,-19.49847,17.29427,-6.245117,14.427742,-24.019806,11.912537,-7.0987687,10.766698,-14.191153,14.556262,3.2708812,14.205062,-10.612779,15.198711,-2.7966268,10.117289,-10.806494,9.467873,-6.70871,9.418843,-8.496008,7.0645413,-3.1317625,7.7902718,-7.0599756,9.037762,-4.7600565,8.523571,2031.8882309842422,919.5724806449042,3837.843459752322,1397.650131930698,0.10104549632352941,0.08690607634035401,0.30261552,0.30829963,97.39754769631679,0.03906876,0.029960416,0.01438719258288706,0.1555406922461531
reggae.00011.au,reggae,-198.6328,69.82245,102.41357,22.857038,-10.031449,25.073046,30.802383,17.655514,-3.3106058,15.686373,20.276924,12.100144,-5.637373,12.116552,28.09563,10.646369,-11.512124,9.615289,18.202066,9.288545,-7.3657823,8.801789,12.27847,8.849417,-4.3605094,8.292119,11.4029665,8.187193,-3.4694695,8.434873,2.0161314,7.5353317,-6.987337,8.530017,1.1139208,8.004199,-1.4947574,8.802957,1.9552057,8.18856,1995.6005146508553,545.074146463004,4557.697440227119,1409.7378812637944,0.07032270401993033,0.03830244686763856,0.41850126,0.31280646,124.75638847232972,0.07841224,0.042676162,0.00975158290312062,0.04964708059624476
reggae.00000.au,reggae,-159.4762,57.44624,104.848114,19.543413,-10.300141,22.167006,34.656025,16.802273,-4.9666266,12.636354,26.805262,11.366102,-21.953398,11.649114,23.452082,10.267089,-14.029752,9.367115,19.58617,10.263371,-8.298798,9.917136,9.717497,10.637546,-10.065849,9.811887,1.4203506,7.86909,-6.502981,8.79731,1.0738482,8.2,-9.21135,9.433476,3.285135,8.684373,-0.7643053,9.3047285,3.762076,10.20959,2133.437132679841,525.8420492003531,4801.820964045569,1383.3045555775163,0.09781082200561146,0.03579468036068824,0.3288784,0.3004062,123.046875,0.09414241,0.042095684,-0.010465452893966408,0.08581085897725889
reggae.00051.au,reggae,-154.96252,77.94848,-1.5391539,50.22166,22.38873,27.648071,30.425213,19.941593,2.1195714,13.601005,28.596123,10.161699,16.995514,11.417682,13.418901,11.946738,8.493891,8.282159,6.4839697,9.607428,9.772991,7.7303433,10.905425,7.62407,2.1743824,8.084913,1.638151,7.6812515,6.3485465,9.094312,6.9075937,7.9414315,-7.8031516,9.657295,4.694933,7.1054764,3.4125054,8.278692,0.66997004,7.232779,4276.113111170075,1580.180665764398,7677.036911341428,1869.1369317782467,0.27482940390383126,0.16938005266985642,0.56960213,0.27031407,119.7326093266254,0.117365755,0.057277128,-0.009436372272806946,0.014517308627423382
reggae.00065.au,reggae,-66.18777,83.5472,97.88822,42.47426,-18.8181,23.8552,26.937904,17.510685,14.0201845,15.799302,6.0293307,15.482123,9.445992,13.050878,10.570344,10.29235,-0.13658695,11.359923,8.12607,10.214679,10.541822,12.126108,8.009013,10.456458,3.808331,8.03232,4.0128603,7.8658767,2.71313,7.1757126,0.42442927,7.08465,-4.2018785,6.7192783,0.100737296,6.640334,0.14901483,6.633603,-3.1472926,6.146305,2080.8998101028196,939.3417917752264,4366.306930872678,2063.296160027724,0.08281998294794891,0.052548488565404936,0.37581554,0.30900788,89.10290948275862,0.29808503,0.120830074,-0.027422678393065142,0.10896030438889832
reggae.00034.au,reggae,-238.86949,76.68229,132.32365,28.236423,-0.12489059,24.079166,41.233845,15.476981,2.4230201,15.841841,19.0934,15.503856,7.968853,14.050262,19.944677,9.692867,-0.6315844,10.102893,11.098161,11.157659,-1.7195421,8.681994,9.940314,8.5447855,3.024706,8.118111,2.2102933,9.569472,-7.8496413,8.711506,-3.985692,6.8459864,-4.9199595,6.0645285,-2.15066,6.651785,-2.4111888,7.0120816,0.05068018,7.125147,1291.4824551695672,688.3276389315116,2827.566235427148,1726.74021722914,0.04461386476876935,0.028460355880413568,0.4705853,0.2971681,178.44865639512383,0.082489036,0.04310359,0.01454320073559207,0.05264261755982317
reggae.00096.au,reggae,-167.0121,82.87827,116.64275,27.341562,-44.190365,30.052279,70.50381,15.164269,2.3206952,19.791355,16.017593,11.445685,12.503346,12.545661,4.1003556,10.984815,5.3281403,9.99722,4.525841,9.174728,7.307662,8.434727,7.587458,7.940422,2.906153,7.638187,1.4778134,7.590812,1.1352507,6.873097,-3.127623,6.4540486,-1.9610993,6.079139,-1.0093393,6.2755094,-4.6560035,5.6595516,-4.9569874,6.002256,1629.473422777735,715.1470857036228,3183.1557518926566,1194.6451536105915,0.07962990397639319,0.06443671932503761,0.41626847,0.30864832,97.44276053065282,0.16214606,0.07133423,0.05154845476856423,0.13503803906252113
reggae.00086.au,reggae,42.112865,121.22608,37.42417,63.49255,-7.9223104,25.490637,4.49199,15.43057,8.947956,18.650677,3.5308404,9.144105,3.0852087,10.959046,1.6274318,7.011907,6.2675343,7.8396454,1.8218068,7.9416924,-0.56136596,4.878547,-0.39434332,4.320407,1.628249,4.8868566,2.9074898,3.7625835,0.38150215,3.1204214,-2.3099115,3.034057,-4.141039,3.8724186,-2.1888423,4.2502165,-3.3363507,3.6582448,-1.861262,2.806675,4434.948742523192,1742.272545660003,7624.545562082769,2942.9597453326232,0.2602225383368808,0.11250027306805091,0.6635413,0.21933365,128.90874431598297,0.35094303,0.12005413,0.004370268989354192,0.07385540040304409
reggae.00024.au,reggae,-169.24367,76.76116,110.447716,34.8729,-8.553957,22.23799,43.898697,18.108244,0.2664539,15.674194,26.646511,11.998334,-14.365674,16.124859,13.026835,11.390906,-11.142897,12.906303,8.144701,10.958412,-7.6902556,10.152738,10.90997,8.84172,-8.172387,9.602098,2.8046384,9.550879,-6.414233,8.581099,1.1023636,8.543813,-4.2614355,10.386978,4.3270764,10.810783,-3.458248,9.219695,1.2084926,9.4353695,1811.3582154873113,810.1451025407117,3854.901689936871,1697.9631337259036,0.0721775680872678,0.05171073026795023,0.34867153,0.31245857,136.81203821339827,0.12365177,0.053080305,0.013231599367194218,0.1292885937276684
reggae.00075.au,reggae,-63.8221,52.627064,88.25404,26.497433,-27.603098,23.933403,18.600967,16.068907,-3.5774841,20.27778,5.198116,11.147817,0.9838292,10.859056,8.05298,11.153793,-4.396183,9.426428,2.2758758,8.607773,4.1544557,9.718111,-2.2084978,7.5335674,10.266527,8.421232,1.8743329,8.718996,6.291246,8.613335,4.695101,7.33301,-7.7507076,7.141762,4.5987053,7.8700285,-1.5900236,6.835456,0.63101155,7.627633,2481.191325890234,658.5147966571161,4846.387361225329,1416.4053976517218,0.13506002987132354,0.054856134932716225,0.38970286,0.30122963,143.9272342668685,0.17095791,0.08145701,0.01789956633353164,0.09103696645387613
reggae.00041.au,reggae,-177.2906,69.70996,89.63707,32.119118,9.614038,27.026808,65.46783,17.415165,-1.0167574,18.086842,15.514672,14.93431,8.010461,11.450206,16.342636,9.776667,0.26795146,9.452104,2.644518,10.638876,2.8961604,9.59983,0.64221567,8.142792,2.5766914,8.252396,2.810242,8.785578,-0.45532742,7.206414,2.5262752,7.0226364,-1.407092,9.03168,-1.6532326,7.2827334,1.2065384,7.5391674,-1.8943056,7.372608,1931.4896901504014,766.9669636171722,4123.183401007402,1454.3131645091848,0.05904763992356811,0.03767263328559756,0.3736056,0.3032248,144.03180879791933,0.11992645,0.031211628,-0.028734596452278587,0.10689508972245639
reggae.00010.au,reggae,-233.61296,70.68214,87.49833,30.409544,-22.208412,20.11359,52.046257,18.57143,-8.596837,20.34332,24.979408,10.129725,-18.240002,18.138481,1.8987337,10.66179,-9.137019,10.457409,-0.22734675,9.238912,-17.065609,10.102762,-3.0177414,9.281795,-9.790683,9.307133,-8.786684,7.946996,-7.723598,8.075295,-2.1792302,8.341578,-13.649117,10.587912,-6.486291,6.874307,-9.148553,8.663534,-12.729436,7.944562,2149.7748681954486,836.3917055027442,4427.873225256385,1373.1194756449731,0.10279038373161764,0.07014406672519193,0.2949428,0.30405673,114.49268131245847,0.061662752,0.041984536,0.053168376573267014,0.17285457368990886
reggae.00030.au,reggae,-239.17885,88.48331,98.96217,34.772663,19.201752,30.973848,50.7939,18.19523,2.8389912,21.696297,32.244686,11.189357,-1.5015264,15.047699,16.732338,8.713419,-7.452125,9.375302,16.71691,10.343148,1.4970632,7.503563,16.056482,9.456325,2.8027046,8.548118,5.937705,7.0859265,-6.308285,6.941287,-1.0379016,9.094997,-6.3440433,6.1196647,2.1457455,6.4688816,-6.6404233,5.8389034,-5.261345,6.3520412,1814.1990009125695,945.0558363952017,4068.258733129354,2164.7082631074854,0.07047840980553406,0.06953823215658099,0.48764086,0.28968906,104.33837360501624,0.080515176,0.036926456,-0.006652655515727213,0.06164964775515986
reggae.00061.au,reggae,-74.0531,55.23531,58.0152,32.273502,9.140951,26.763113,29.258945,18.820683,12.535322,16.174353,-0.18953325,12.417434,0.165297,13.177151,1.3719066,11.696271,-5.0915,14.047222,1.3520699,11.35643,2.8511605,10.663228,-1.560881,9.030465,0.8852588,9.057451,1.0400752,9.883011,-4.336043,8.494282,-3.7478487,8.496069,-3.6638267,9.135699,-1.0602558,9.341767,-4.114143,8.9797945,-4.137697,9.89506,3122.9386087150997,1105.9568797098402,6473.494188999613,2098.859323269055,0.1335615506482198,0.08103398711275576,0.39536202,0.30531672,103.40413663409443,0.18103953,0.05409057,-0.026521641985623703,0.07152700128978248
reggae.00092.au,reggae,-138.14389,51.243484,101.46947,24.60836,-35.31705,22.71766,36.162956,16.1284,-9.493778,18.849255,14.762181,11.532179,-0.23332852,11.895935,11.528228,10.80779,-2.1060088,10.215712,3.4052167,8.98479,4.2047963,9.78147,0.1382794,7.6956887,9.009115,9.174852,2.7621336,8.949764,6.236876,9.356986,5.738132,7.9004016,-7.9380713,7.599218,5.2025204,8.434472,-1.4864929,7.4706264,0.4521919,7.805603,2170.7030022441018,497.12240245617045,4306.940623185952,1030.5460893281731,0.12004009046052631,0.046923070042571915,0.39897427,0.30044818,143.76383656210163,0.0921382,0.04132403,0.01728998555738166,0.0883802782761824
reggae.00055.au,reggae,-130.3925,65.20665,84.28538,33.731922,29.355722,26.391695,23.844406,17.80909,8.28788,11.994012,13.86177,8.627634,2.2291074,7.964846,2.9254556,7.809135,2.5764942,6.843747,0.09832213,7.498174,2.3406696,6.7807984,2.7464368,5.6271243,3.7561285,6.2581763,3.7823875,5.933459,2.1226056,7.3859353,3.1364772,6.959481,0.161504,6.797342,2.3938253,6.9844193,-4.115126,7.043591,-1.766931,6.765212,2525.883148548213,1008.803455082772,5595.957828675261,2225.1505523043993,0.0822270160119969,0.05415496678426754,0.461971,0.28456163,129.19921875,0.112905614,0.025733143,0.00505973036676947,0.068960565676378
reggae.00004.au,reggae,-175.64172,83.98261,104.896675,29.60338,-15.691055,23.650698,27.549057,19.392006,-8.112591,15.620262,24.010681,14.10279,-10.335524,16.009117,18.850737,13.67945,-8.387437,13.580803,11.847504,12.62014,-7.5933056,11.604511,12.554909,11.233837,-6.044676,9.770432,2.4995797,10.774712,1.9082942,9.204861,7.1437817,9.169251,-3.3788843,9.32724,12.449428,9.661757,-3.3393536,8.417544,0.7524497,9.460772,2009.3766964303304,701.20913309226,4303.540643745163,1550.683676887082,0.08446849905669504,0.04918898307252047,0.40186623,0.30500317,123.08973188370743,0.10106945,0.05232611,-0.010694399266543994,0.06233397648016822
reggae.00014.au,reggae,-209.72826,81.99923,105.235115,36.137238,2.5971053,28.509644,34.906914,20.103964,15.330765,18.70345,25.211895,13.570322,-6.0549407,17.106848,18.22258,14.683523,-5.076517,14.453991,8.924583,11.243632,-0.99670994,11.157993,8.245265,9.520322,-4.0222335,9.8440485,4.729955,8.65688,-1.0536168,9.71095,3.0564935,8.130743,-4.5925846,8.522699,4.248057,7.9490824,-2.1156554,7.1281157,-3.6582186,9.4763775,1716.1117225999874,959.4239852206094,3791.193741836784,2176.192733961067,0.06411563648897059,0.05822072335346724,0.39499,0.30650887,129.19921875,0.11409616,0.06342325,0.01210942121751438,0.10114671631499
reggae.00045.au,reggae,-120.324814,78.2461,16.383318,29.566416,25.04658,32.311775,37.25922,21.324816,9.280131,15.00761,13.014446,11.561945,3.2297337,13.807508,5.967851,10.017646,4.0833497,10.192134,1.6961602,9.558192,1.8896632,9.931258,2.6729698,8.124802,2.0346594,7.9150167,-1.7154503,8.160695,2.1032035,7.1774707,3.2449558,7.9888744,-2.0760071,7.5087223,2.7732615,7.213986,1.609771,6.435625,-4.050147,7.934664,4283.044762530106,992.0255488050609,7926.302070735778,1353.3694583892132,0.22392041469136997,0.09241312543894102,0.4575736,0.28531304,161.4990234375,0.09121401,0.036325816,-0.0021550072129404504,0.07964357841606967
reggae.00082.au,reggae,-115.72032,78.96916,67.04471,31.10226,1.920735,29.652546,29.123379,17.83784,4.007427,16.000916,12.044658,16.077953,13.988451,16.308693,14.918452,11.4266815,2.299447,10.662606,17.055819,12.934041,7.568181,11.205811,4.992762,7.401849,8.547549,7.829174,8.288142,7.480552,7.8985267,8.479237,5.850145,7.9849453,3.1114364,6.716273,0.054986347,6.5589147,-1.5452893,8.485638,-1.2790092,8.76374,2567.6720453746466,990.2586995401847,5315.526191073674,1771.1465755266702,0.0994389300744969,0.07508152885551328,0.47352478,0.3047968,103.22450402067456,0.17930914,0.099637896,-0.005024257823945059,0.04727170520531505
reggae.00071.au,reggae,-141.76732,92.36203,44.179897,46.616985,21.71709,24.44577,43.292015,19.967266,21.74255,19.58975,11.178962,16.082706,3.543304,14.373454,15.015563,10.350808,-1.7441003,10.798503,6.4359937,9.959319,6.9099855,11.267164,0.7032586,10.618481,3.9693093,9.896942,1.4794365,9.569884,4.6782966,9.221862,0.90257126,6.9464645,2.2230742,6.7799673,3.3757136,8.193705,-2.6652095,7.3494024,0.50957847,7.2455893,3109.580608719877,1347.4707836295997,6392.311346567822,2188.513019281678,0.12166630889609133,0.10428591542679047,0.40891767,0.31084466,141.09973158454864,0.15084101,0.06998157,0.0295309286223522,0.08833957622843998
reggae.00020.au,reggae,-177.68387,77.68805,113.61754,28.768337,2.3168924,22.29452,35.842815,18.348347,1.5947572,16.169128,34.69798,12.357512,-8.75585,16.221733,16.296055,12.963264,-9.33526,13.417856,14.175699,11.198152,-2.0734394,12.284769,13.142421,11.467374,-7.2475615,11.327326,3.5860155,9.513617,-0.5792335,8.685482,4.8359528,8.926635,-3.5922883,10.25983,3.772936,7.4741383,-4.3120465,9.468852,-1.1142004,7.9155083,1637.926368499015,758.2777098388538,3596.253253948578,1820.6050719682084,0.05678045786571207,0.04789884175603162,0.37093377,0.3080872,128.45160422310371,0.13927479,0.05313525,0.01901625708773756,0.10656673262226264
reggae.00099.au,reggae,-67.13854,53.120506,80.72981,30.958967,-43.87338,17.563623,57.724434,8.306716,-12.790912,8.203134,33.593773,8.387038,-7.7334523,7.4278064,14.1250515,7.362527,-1.2325957,8.309574,7.4195833,6.8235736,-2.03643,6.4632573,6.110562,6.9121175,-6.631473,6.588035,-1.0051322,5.556233,-4.763684,5.0821133,1.052848,5.7808,3.491624,6.5541353,4.5339885,6.3499694,-1.2926303,5.060893,-3.1491413,5.004514,2466.3392174966807,673.5117468926255,4722.8464415937015,799.3202925070041,0.13958721338041796,0.06456079525441209,0.43122938,0.2863834,117.45383522727272,0.18010452,0.038568363,0.016412072281961284,0.10461407981467291
reggae.00089.au,reggae,-194.45694,90.6578,157.13971,38.931145,-14.128242,27.869734,44.053368,20.877127,3.4784238,13.530459,17.465809,9.188941,2.9772441,9.900578,5.8337646,6.8388653,3.0153089,7.6851354,1.075528,6.862889,2.5912235,7.4554276,0.79981047,5.4817853,0.64917696,5.639333,-2.4909732,5.69679,0.8378124,7.046076,1.3831848,6.5147433,-4.2748632,6.1423306,-0.53351504,7.6528163,-1.9673729,7.559969,-1.341783,6.687088,1052.002100832133,544.2246559586815,2054.704242151219,1155.1983500770039,0.03803831874032508,0.026561536380940772,0.3694958,0.30937597,131.71068815732562,0.15138194,0.06290868,0.007503728510792766,0.11164316364224934
reggae.00098.au,reggae,-134.68275,71.07861,93.56442,22.706259,8.52157,17.790953,34.86943,14.475591,3.2855153,9.978087,15.515956,10.640052,4.9638395,10.026114,8.545496,7.774124,-1.2880832,10.114012,2.7348347,8.955799,5.0694065,9.789734,11.86001,8.250658,4.4103737,6.436811,2.0628667,7.138733,1.3174813,7.49628,0.29476428,6.817529,-2.326158,6.330128,0.3839458,7.1349583,0.9154463,6.7142305,-0.44093442,8.8924265,2025.3801449478724,757.8166806914471,4461.0230248040825,1745.3119635720893,0.06482538276412539,0.04142857278995524,0.41004914,0.29804766,122.22004017291725,0.13910417,0.046858415,0.05060892372177103,0.10793729298416599
reggae.00088.au,reggae,-75.2325,50.30556,44.853004,22.408484,10.078607,17.940153,1.1481963,18.014626,1.1562961,13.642661,-3.1406858,14.330922,0.13975966,13.073815,0.0793274,10.442974,-3.4337423,10.340977,0.110677995,9.925556,-1.928057,9.072168,-2.314652,8.746159,-0.07721773,8.465383,-3.4861436,8.152873,-0.37647745,8.971481,-2.729149,8.975976,2.5087376,10.463151,-0.9931395,9.618682,3.6319659,9.774433,-2.5960574,11.057086,3881.383875119963,697.3446439636266,8250.366777827496,867.1177674427735,0.18931631554760062,0.08509864811734172,0.3756998,0.3061487,107.666015625,0.12002136,0.041697733,-0.020680912981584178,0.07314028029276975
reggae.00058.au,reggae,-169.34058,83.31695,83.9091,32.506203,11.203279,27.889046,12.134803,17.272425,21.077204,17.841951,9.533383,13.542439,0.93636584,13.44435,2.1945176,11.064079,0.87566537,10.504451,1.6430134,11.866733,-0.4176584,10.184904,0.7432359,9.029536,-4.7871585,9.727768,-1.7297721,8.385354,-2.093574,10.380361,-1.4278101,8.620975,-4.669387,8.742928,-0.21244699,7.9295087,1.9530637,8.858429,-1.2630275,9.883224,2631.8490363841825,1149.8445902999651,5700.073865766496,2400.1987295586196,0.11201028262867647,0.08852550926515093,0.37186238,0.30764914,123.046875,0.09115262,0.039449923,-0.004819255160139948,0.06892373628447533
